,Article_Date,Sentiment_Score
172,2012-10-08,-0.10482550660769145
173,2012-10-10,0.18804419562220573
174,2012-10-11,0.8490086793899536
175,2012-10-17,0.08716884255409241
176,2012-10-18,0.24096408486366272
177,2012-10-19,-0.22205881774425507
178,2012-10-20,0.032214149832725525
179,2012-10-22,-0.28181394437948865
180,2012-10-23,0.36964110045560766
181,2012-10-24,0.0012255034276417323
182,2012-10-25,0.7450897693634033
183,2012-10-26,0.5261359214782715
184,2012-10-28,-0.7628522515296936
185,2012-10-29,0.05181153491139412
186,2012-10-31,-0.16870690137147903
187,2012-11-01,-0.024517282843589783
188,2012-11-04,-0.29926392436027527
189,2012-11-05,-0.13909487426280975
190,2012-11-09,-0.9663729667663574
191,2012-11-13,0.34219830110669136
192,2012-11-14,0.020339877903461458
193,2012-11-15,-0.014869756996631622
194,2012-11-16,0.5171161890029907
195,2012-11-19,-0.48325224220752716
196,2012-11-21,0.9231549501419067
197,2012-11-26,0.6848297715187073
198,2012-11-27,0.41052545607089996
199,2012-11-28,0.2767936587333679
200,2012-11-29,0.15527183935046196
201,2012-11-30,-0.5062210410833359
202,2012-12-03,0.025331471115350723
203,2012-12-04,0.3301817824443181
204,2012-12-05,0.03448047861456871
205,2012-12-06,0.6339769661426544
206,2012-12-07,-0.8261722922325134
207,2012-12-09,-0.40932175423949957
208,2012-12-10,0.7808830142021179
209,2012-12-11,0.02060207724571228
210,2012-12-12,0.4791431911289692
211,2012-12-13,0.9208187758922577
212,2012-12-14,-0.6137394458055496
213,2012-12-17,0.5275355167686939
214,2012-12-18,-0.09805195530255635
215,2012-12-19,0.1632481135893613
216,2012-12-20,0.2681237757205963
217,2012-12-21,0.35690027847886086
218,2012-12-24,0.7960218787193298
219,2012-12-27,-0.14083066582679749
220,2012-12-28,-0.7148193915685018
221,2012-12-31,-0.00042271365722020465
222,2013-01-02,0.5440635681152344
223,2013-01-03,0.19770079851150513
224,2013-01-04,0.7293471097946167
225,2013-01-09,0.22638357616961002
226,2013-01-11,0.6479637026786804
227,2013-01-14,0.06690644969542821
228,2013-01-15,0.1433444805443287
229,2013-01-16,-0.29418087005615234
230,2013-01-17,-0.639146625995636
231,2013-01-19,0.30508190393447876
232,2013-01-20,0.6196303367614746
233,2013-01-22,0.8841656446456909
234,2013-01-25,0.6128512620925903
235,2013-01-28,0.754952609539032
236,2013-01-29,0.15016722679138184
237,2013-01-30,0.14566692869578088
238,2013-01-31,0.6602939888834953
239,2013-02-01,-0.06213603913784027
240,2013-02-04,-0.6288476437330246
241,2013-02-05,-0.09765066206455231
242,2013-02-06,0.9046592116355896
243,2013-02-07,0.10770261846482754
244,2013-02-08,-0.022458653897047043
245,2013-02-11,0.2536075214544932
246,2013-02-12,0.18037779815495014
247,2013-02-14,-0.22572506094972292
248,2013-02-15,-0.17836275696754456
249,2013-02-17,0.13168621063232422
250,2013-02-22,0.009885493665933609
251,2013-02-24,-0.2413797825574875
252,2013-02-25,0.8380734920501709
253,2013-02-26,0.4917893707752228
254,2013-02-28,0.39391371607780457
255,2013-03-01,0.2857154607772827
256,2013-03-05,0.01486421748995781
257,2013-03-06,-0.013137532398104668
258,2013-03-07,0.46111048261324566
259,2013-03-08,0.5710261464118958
260,2013-03-09,-0.10622502118349075
261,2013-03-11,-0.07711032032966614
262,2013-03-12,-0.01911482959985733
263,2013-03-13,-0.46983132138848305
264,2013-03-14,-0.0012378320097923279
265,2013-03-15,0.012557231821119785
266,2013-03-19,-0.27091268574198085
267,2013-03-20,-0.8911365270614624
268,2013-03-21,0.5765951871871948
269,2013-03-25,0.5203329771757126
270,2013-03-26,0.296008437871933
271,2013-03-27,0.9007584452629089
272,2013-03-28,0.134142205119133
273,2013-04-01,-0.2736651301383972
274,2013-04-02,0.04500695690512657
275,2013-04-03,0.013435685075819492
276,2013-04-04,0.026592286303639412
277,2013-04-05,0.44645148515701294
278,2013-04-08,0.46346887946128845
279,2013-04-09,-0.852145254611969
280,2013-04-10,0.6714438597361246
281,2013-04-11,0.27176716923713684
282,2013-04-12,0.5491725206375122
283,2013-04-15,0.12391392700374126
284,2013-04-16,-0.00021423151095708212
285,2013-04-17,0.3399951756000519
286,2013-04-22,0.5151792764663696
287,2013-04-23,0.44191426038742065
288,2013-04-26,-0.11068854729334514
289,2013-04-30,0.20713995397090912
290,2013-05-01,0.13549447911126272
291,2013-05-02,0.36453938484191895
292,2013-05-03,0.1350175440311432
293,2013-05-06,-0.0038397014141082764
294,2013-05-07,0.22988227009773254
295,2013-05-08,-0.4524935483932495
296,2013-05-09,0.41407059878110886
297,2013-05-10,0.6702899932861328
298,2013-05-11,-0.9631481766700745
299,2013-05-13,0.15290096402168274
300,2013-05-16,-0.9710537791252136
301,2013-05-20,-0.7969672083854675
302,2013-05-22,0.5026156306266785
303,2013-05-24,0.1725759357213974
304,2013-05-29,-0.0273071750998497
305,2013-05-30,0.905825138092041
306,2013-06-03,-0.9599990248680115
307,2013-06-04,0.9125304222106934
308,2013-06-06,0.2886725664138794
309,2013-06-07,0.3771682158112526
310,2013-06-09,-0.195286991695563
311,2013-06-10,0.32021185755729675
312,2013-06-12,0.05554623901844025
313,2013-06-13,0.08148792386054993
314,2013-06-14,0.09128885716199875
315,2013-06-16,-0.0322183296084404
316,2013-06-17,0.37921324372291565
317,2013-06-18,0.5262859165668488
318,2013-06-19,0.339351549744606
319,2013-06-20,0.04204366356134415
320,2013-06-21,0.3055519424378872
321,2013-06-23,-0.8713021278381348
322,2013-06-24,0.22131963074207306
323,2013-06-26,0.9107216000556946
324,2013-06-27,-0.021982206031680107
325,2013-07-02,0.36644914746284485
326,2013-07-03,0.8975469470024109
327,2013-07-05,0.062099963426589966
328,2013-07-08,0.662158876657486
329,2013-07-09,0.603769643853108
330,2013-07-10,0.9006795883178711
331,2013-07-13,0.6650428771972656
332,2013-07-16,-0.23834985494613647
333,2013-07-22,0.9240711331367493
334,2013-07-23,0.5321747586131096
335,2013-07-24,-0.26164910197257996
336,2013-07-25,0.6014608144760132
337,2013-07-29,-0.0016427822411060333
338,2013-07-30,0.025101374369114637
339,2013-08-02,-0.1230759983882308
340,2013-08-05,-0.3412036895751953
341,2013-08-09,-0.29611650109291077
342,2013-08-11,0.049697715789079666
343,2013-08-12,0.8725063800811768
344,2013-08-13,0.896231472492218
345,2013-08-15,-0.711231529712677
346,2013-08-16,0.17405685782432556
347,2013-08-19,0.7071378827095032
348,2013-08-20,-0.914222240447998
349,2013-08-21,0.43669748306274414
350,2013-08-23,0.15470645825068155
351,2013-08-26,0.28657752461731434
352,2013-08-28,0.20348397828638554
353,2013-08-30,-0.49748678008715314
354,2013-09-03,-0.03161878138780594
355,2013-09-06,-0.47480608026186627
356,2013-09-09,0.06431587040424347
357,2013-09-11,0.8159158229827881
358,2013-09-12,-0.23759923316538334
359,2013-09-13,-0.9535561203956604
360,2013-09-15,0.3163427710533142
361,2013-09-17,-0.06065744906663895
362,2013-09-20,0.040138959884643555
363,2013-09-23,0.02739712968468666
364,2013-09-24,-0.31366869807243347
365,2013-09-25,0.02639281004667282
366,2013-09-26,0.14610815048217773
367,2013-09-27,-0.012317486107349396
368,2013-09-30,-0.5086496472358704
369,2013-10-01,0.4768943637609482
370,2013-10-02,-0.029347602277994156
371,2013-10-03,0.25882939621806145
372,2013-10-04,-0.7234477400779724
373,2013-10-07,-0.9057937264442444
374,2013-10-08,-0.41460683941841125
375,2013-10-12,0.01353082899004221
376,2013-10-14,0.07660456746816635
377,2013-10-15,0.6791991591453552
378,2013-10-16,-0.6042497158050537
379,2013-10-17,0.748119443655014
380,2013-10-18,0.25261046178638935
381,2013-10-19,0.6358162760734558
382,2013-10-21,-0.015012498944997787
383,2013-10-22,-0.9387972354888916
384,2013-10-23,-0.9501975774765015
385,2013-10-25,-0.12831521034240723
386,2013-10-28,0.06289660930633545
387,2013-10-29,0.690506637096405
388,2013-10-30,0.33618490435183046
389,2013-10-31,0.6313832998275757
390,2013-11-01,0.462751179933548
391,2013-11-03,-0.03069247677922249
392,2013-11-07,-0.915395200252533
393,2013-11-11,-0.14301149547100067
394,2013-11-13,0.059962689876556396
395,2013-11-18,0.11684413999319077
396,2013-11-21,0.600054144859314
397,2013-11-22,0.45273640751838684
398,2013-12-02,0.37490513920783997
399,2013-12-04,-0.1548420488834381
400,2013-12-05,0.0004493165761232376
401,2013-12-09,-0.23617318272590637
402,2013-12-10,0.1387268863618374
403,2013-12-11,0.027027403004467487
404,2013-12-12,0.2670033872127533
405,2013-12-17,0.05857088416814804
406,2013-12-19,-0.3686247058212757
407,2013-12-20,0.03576187044382095
408,2013-12-23,0.8832675218582153
409,2013-12-26,-0.8639383316040039
410,2013-12-30,0.4223513901233673
411,2013-12-31,0.0974554717540741
412,2014-01-02,0.7538070678710938
413,2014-01-05,0.060508280992507935
414,2014-01-06,0.15585382282733917
415,2014-01-07,0.7461243867874146
416,2014-01-08,-0.04810100793838501
417,2014-01-09,-0.9552769660949707
418,2014-01-13,0.0863434374332428
419,2014-01-14,0.10829831846058369
420,2014-01-16,0.161288782954216
421,2014-01-22,0.03229966387152672
422,2014-01-24,0.009840777143836021
423,2014-01-27,-0.9533880352973938
424,2014-01-29,-0.07300061732530594
425,2014-01-30,0.05220811814069748
426,2014-02-05,-0.8675297498703003
427,2014-02-07,0.17731523513793945
428,2014-02-19,0.07662319267789523
429,2014-02-20,0.040612027049064636
430,2014-02-23,0.16285517811775208
431,2014-02-24,-0.06680417060852051
432,2014-02-26,-0.11920980364084244
433,2014-03-04,0.0844535306096077
434,2014-03-05,-0.1234804205596447
435,2014-03-07,0.3551224172115326
436,2014-03-10,0.5383748412132263
437,2014-03-11,-0.017900701612234116
438,2014-03-13,-0.38909634202718735
439,2014-03-19,0.8258140683174133
440,2014-03-25,0.04397144727408886
441,2014-03-26,0.24254313483834267
442,2014-04-01,-0.04655578639358282
443,2014-04-04,-0.9413632750511169
444,2014-04-08,0.3182313144207001
445,2014-04-09,-0.2523425668478012
446,2014-04-10,-0.014402570202946663
447,2014-04-14,0.3587622046470642
448,2014-04-16,-0.41506871208548546
449,2014-04-17,0.11985836923122406
450,2014-04-21,0.1481615292529265
451,2014-04-23,-0.42605024576187134
452,2014-04-24,-0.4868260845541954
453,2014-04-25,-0.5752555131912231
454,2014-04-30,0.41870635747909546
455,2014-05-01,-0.10656238347291946
456,2014-05-08,0.15534502267837524
457,2014-05-12,0.42856326699256897
458,2014-05-13,-0.9654000997543335
459,2014-05-15,0.003444422036409378
460,2014-05-19,0.12308141589164734
461,2014-05-20,0.46092459559440613
462,2014-05-21,0.12699931859970093
463,2014-05-24,-0.05045212060213089
464,2014-05-28,0.34213486313819885
465,2014-05-30,0.7514445185661316
466,2014-06-03,0.6866413354873657
467,2014-06-05,0.03502477705478668
468,2014-06-09,-0.010543357580900192
469,2014-06-11,-0.3082727789878845
470,2014-06-17,0.03174414485692978
471,2014-06-23,0.2493666261434555
472,2014-06-24,0.2318093366920948
473,2014-07-02,-0.02235493343323469
474,2014-07-08,0.8763526678085327
475,2014-07-18,0.010498058050870895
476,2014-07-21,0.03284280002117157
477,2014-07-23,0.021618088086446125
478,2014-07-24,0.8625009655952454
479,2014-07-29,0.2906900644302368
480,2014-08-08,-0.09880144894123077
481,2014-08-10,-0.9356597065925598
482,2014-08-21,0.0418842788785696
483,2014-08-25,-0.0814218819141388
484,2014-08-27,-0.21824629604816437
485,2014-09-01,-0.02310957759618759
486,2014-09-02,0.05194668844342232
487,2014-09-03,0.7602584958076477
488,2014-09-11,-0.061611153185367584
489,2014-09-12,-0.47013717889785767
490,2014-09-20,-0.6333782076835632
491,2014-09-23,0.29360049962997437
492,2014-09-25,-0.113614022731781
493,2014-09-29,-0.01947014406323433
494,2014-10-03,0.12536098156124353
495,2014-10-06,-0.289669394493103
496,2014-10-07,-0.017078138887882233
497,2014-10-14,-0.06284987181425095
498,2014-10-15,-0.8050497174263
499,2014-10-17,0.8905479907989502
500,2014-10-20,0.10718221962451935
501,2014-10-23,0.008021995425224304
502,2014-10-28,0.27838913816958666
503,2014-10-29,-0.6730913519859314
504,2014-10-30,-0.03274530917406082
505,2014-11-08,0.09962286055088043
506,2014-11-10,0.019451290369033813
507,2014-11-13,0.4166935086250305
508,2014-11-17,-0.46427242923527956
509,2014-11-18,0.0074810609221458435
510,2014-11-25,-0.02162327617406845
511,2014-11-26,-0.03784400224685669
512,2014-12-05,0.6681185364723206
513,2014-12-08,-0.070021852850914
514,2014-12-10,0.09276318550109863
515,2014-12-11,-0.726704478263855
516,2014-12-13,-0.831569492816925
517,2014-12-16,-0.30736538767814636
518,2014-12-19,-0.017843160778284073
519,2014-12-22,-0.054372482001781464
520,2014-12-24,0.3639926612377167
521,2015-01-02,-0.013955051079392433
522,2015-01-05,-0.19042761996388435
523,2015-01-06,0.08518175780773163
524,2015-01-14,-0.01039661094546318
525,2015-01-15,0.06202755123376846
526,2015-01-28,0.21722490278383097
527,2015-02-07,0.03566763922572136
528,2015-02-18,-0.9246440529823303
529,2015-02-19,0.004411112517118454
530,2015-02-24,0.6886679530143738
531,2015-03-02,0.1294843703508377
532,2015-03-04,0.09728721529245377
533,2015-03-07,-6.944127380847931e-05
534,2015-03-13,0.7400804162025452
535,2015-03-16,-0.9323419332504272
536,2015-03-17,0.060036368668079376
537,2015-03-18,-0.9527624845504761
538,2015-03-20,0.4919526278972626
539,2015-03-24,0.10045184195041656
540,2015-03-25,0.0771503672003746
541,2015-03-26,-0.2444203943014145
542,2015-04-02,0.026975560933351517
543,2015-04-07,-0.9017184972763062
544,2015-04-08,-0.22874301671981812
545,2015-04-11,-0.8976064920425415
546,2015-04-18,0.8952649831771851
547,2015-04-22,-0.30831753214200336
548,2015-04-23,0.3075357675552368
549,2015-04-27,0.21921443939208984
550,2015-04-28,-0.8541183471679688
551,2015-05-01,-0.09292751550674438
552,2015-05-06,0.1883680671453476
553,2015-05-11,-0.48783209919929504
554,2015-05-12,0.10127081349492073
555,2015-05-14,0.8042171597480774
556,2015-05-18,-0.007214508950710297
557,2015-05-21,0.020990831777453423
558,2015-05-27,0.018726037815213203
559,2015-06-02,0.11801546812057495
560,2015-06-04,0.5404826402664185
561,2015-06-10,-0.025585962459445
562,2015-06-11,0.07298587262630463
563,2015-06-15,0.8767485618591309
564,2015-06-22,-0.2633281946182251
565,2015-06-23,-0.3931344449520111
566,2015-06-24,0.0015596728771924973
567,2015-06-25,0.1324540227651596
568,2015-07-01,-0.00401613675057888
569,2015-07-07,0.053110912442207336
570,2015-07-08,0.04169696941971779
571,2015-07-15,-0.9177500009536743
572,2015-07-16,0.08447946608066559
573,2015-07-17,0.6886837482452393
574,2015-07-22,0.08851216733455658
575,2015-07-29,-0.21601640805602074
576,2015-07-31,-0.012711716815829277
577,2015-08-06,0.06053508445620537
578,2015-08-11,0.8727701902389526
579,2015-08-24,-0.6592220664024353
580,2015-08-26,0.11315015703439713
581,2015-08-27,-0.07924354076385498
582,2015-09-03,0.8363526463508606
583,2015-09-04,-0.5779198408126831
584,2015-09-09,0.07600799202919006
585,2015-09-15,0.0412178561091423
586,2015-09-18,0.21157556772232056
587,2015-09-23,-0.3763321042060852
588,2015-09-24,0.08283421397209167
589,2015-09-25,0.04026814550161362
590,2015-09-28,0.2326827198266983
591,2015-10-06,-0.01477641612291336
592,2015-10-08,-0.024409160017967224
593,2015-10-09,0.8958891034126282
594,2015-10-12,-0.9295210838317871
595,2015-10-14,-0.04693141579627991
596,2015-10-15,0.11637884378433228
597,2015-10-24,-0.00613771565258503
598,2015-11-04,0.40428295234839123
599,2015-11-05,0.05290086939930916
600,2015-11-09,-0.01075037196278572
601,2015-11-12,0.011814206838607788
602,2015-11-15,0.025860337540507317
603,2015-11-22,-0.10592278838157654
604,2015-11-23,-0.44104474782943726
605,2015-12-01,0.08604751527309418
606,2015-12-04,-0.19161558151245117
607,2015-12-07,-0.9397200345993042
608,2015-12-10,0.02101232297718525
609,2015-12-15,-0.4930028337985277
610,2015-12-16,0.8007308840751648
611,2015-12-20,0.06632961332798004
612,2015-12-29,-0.023210490122437477
613,2015-12-30,-0.6875450015068054
614,2016-01-04,-0.162784606218338
615,2016-01-05,-0.021531052887439728
616,2016-01-06,0.050792139023542404
617,2016-01-07,0.3383572995662689
618,2016-01-12,0.763164758682251
619,2016-01-18,0.00571996346116066
620,2016-01-20,-0.9442523717880249
621,2016-01-21,0.8847374320030212
622,2016-01-27,0.6755221287409464
623,2016-01-28,0.334415540099144
624,2016-02-02,0.07709305733442307
625,2016-02-05,-0.820163369178772
626,2016-02-08,-0.8784775137901306
627,2016-02-12,0.07820023596286774
628,2016-02-23,0.7777739763259888
629,2016-02-24,0.040708571672439575
630,2016-02-29,-0.010841701179742813
631,2016-03-02,0.22124432027339935
632,2016-03-04,-0.2577987313270569
633,2016-03-07,-0.4070470817387104
634,2016-03-09,0.6428638696670532
635,2016-03-14,0.9322226047515869
636,2016-03-18,0.00786643661558628
637,2016-03-21,0.052794404327869415
638,2016-03-28,0.6144108772277832
639,2016-03-29,0.16892513632774353
640,2016-04-02,-0.6954458057880402
641,2016-04-04,0.46929723024368286
642,2016-04-08,0.04468695819377899
643,2016-04-12,0.037239059805870056
644,2016-04-14,0.7051703929901123
645,2016-04-15,0.22813472151756287
646,2016-04-18,0.5750345587730408
647,2016-04-19,0.7887622117996216
648,2016-04-25,-0.08262834697961807
649,2016-04-27,0.502956822514534
650,2016-04-28,0.6139504313468933
651,2016-05-04,-0.6236093044281006
652,2016-05-08,-0.9302509427070618
653,2016-05-11,-0.7059670090675354
654,2016-05-13,0.012626934796571732
655,2016-05-16,-0.09148997440934181
656,2016-05-19,0.026266861706972122
657,2016-05-23,-0.2366846203804016
658,2016-05-24,0.004265831783413887
659,2016-05-25,-0.40820683538913727
660,2016-05-26,0.3631849242374301
661,2016-05-27,0.1493075042963028
662,2016-05-29,0.0776442140340805
663,2016-06-01,-0.7603425979614258
664,2016-06-03,-0.6953759789466858
665,2016-06-13,-0.011306971311569214
666,2016-06-17,-0.0341915488243103
667,2016-06-20,-0.32404032349586487
668,2016-06-21,-0.09619924674431483
669,2016-06-24,0.022727804258465767
670,2016-06-26,-0.08143415302038193
671,2016-06-28,-0.0341915488243103
672,2016-07-01,-0.01125568151473999
673,2016-07-04,-0.2515590190887451
674,2016-07-06,-0.07722608000040054
675,2016-07-07,-0.07429689168930054
676,2016-07-14,0.027946215122938156
677,2016-07-19,-0.4431108484665553
678,2016-07-20,-0.19462908804416656
679,2016-07-22,-0.2573314309120178
680,2016-07-27,0.3085366189479828
681,2016-07-29,0.35489278100430965
682,2016-08-03,0.0037546437233686447
683,2016-08-04,-0.16720783710479736
684,2016-08-08,-0.028376638889312744
685,2016-08-09,-0.010408580303192139
686,2016-08-10,0.06867574155330658
687,2016-08-11,-0.2821580022573471
688,2016-08-12,-0.017686352133750916
689,2016-08-15,0.10887273401021957
690,2016-08-16,0.10519693046808243
691,2016-08-18,0.644401490688324
692,2016-08-22,-0.06302400678396225
693,2016-08-23,-0.005296686664223671
694,2016-08-25,0.09124649595469236
695,2016-08-26,0.021104514598846436
696,2016-08-30,-0.006549254059791565
697,2016-08-31,0.30128445848822594
698,2016-09-01,-0.42389313876628876
699,2016-09-06,0.18687736988067627
700,2016-09-07,0.27927231788635254
701,2016-09-08,0.5760329961776733
702,2016-09-09,-0.3950185216963291
703,2016-09-11,0.04705161601305008
704,2016-09-12,0.0037064850330352783
705,2016-09-13,0.023604094982147217
706,2016-09-14,0.24808879755437374
707,2016-09-19,0.2654144614934921
708,2016-09-20,0.06564350612461567
709,2016-09-21,0.8183022141456604
710,2016-09-22,-0.4592782258987427
711,2016-09-23,-0.6207972280681133
712,2016-09-27,-0.3092855190237363
713,2016-09-30,0.03718475066125393
714,2016-10-03,0.29061411460861564
715,2016-10-06,0.22327696532011032
716,2016-10-07,0.3430260121822357
717,2016-10-10,-0.25395018110672635
718,2016-10-12,0.0365607887506485
719,2016-10-13,0.06493820250034332
720,2016-10-14,0.03751837958892187
721,2016-10-17,0.6604323983192444
722,2016-10-19,0.02663872018456459
723,2016-10-22,-0.7989166378974915
724,2016-10-24,0.02420683577656746
725,2016-10-28,-0.0627155601978302
726,2016-11-01,0.5445094108581543
727,2016-11-02,0.4410342499613762
728,2016-11-03,-0.04585165220002333
729,2016-11-04,-0.870304524898529
730,2016-11-08,-0.44534284869829815
731,2016-11-09,-0.030040418729186058
732,2016-11-10,-0.3621434848755598
733,2016-11-11,0.3515281677246094
734,2016-11-14,-0.31967753171920776
735,2016-11-15,0.07412505894899368
736,2016-11-16,-0.8215281963348389
737,2016-11-17,0.022092722356319427
738,2016-11-18,0.05660051479935646
739,2016-11-20,-0.1895105242729187
740,2016-11-21,0.16309862087170282
741,2016-11-22,-0.3314101422826449
742,2016-11-23,-0.45477402210235596
743,2016-11-29,0.028889518231153488
744,2016-12-01,-0.23984325428803763
745,2016-12-02,0.05184488743543625
746,2016-12-05,0.012923805974423885
747,2016-12-06,0.09265214204788208
748,2016-12-07,0.03435209020972252
749,2016-12-08,0.017164573073387146
750,2016-12-09,0.04187947791069746
751,2016-12-11,-0.11464767158031464
752,2016-12-12,0.00996878370642662
753,2016-12-13,0.2640957944095135
754,2016-12-14,-0.0912361778318882
755,2016-12-15,-0.004555962979793549
756,2016-12-16,0.01804734766483307
757,2016-12-19,0.01810665801167488
758,2016-12-20,-0.17836278351023793
